Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target
289,1772646584884,04/03/2026 17:49:44,1772646584884,-8,04/03/2026 09:49:44,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,43,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.500000002968591,0,4.500000002968591,4.500000002968591,0,4.500000002968591,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+120.wav,,1,d,t,288,1,,,
290,1772646585301,04/03/2026 17:49:45,1772646585301,-8,04/03/2026 09:49:45,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,43,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,421.4000000014785,415.79999999998836,421.4000000014785,421.4000000014785,415.79999999998836,421.4000000014785,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+120.wav,,1,d,t,288,1,,,
291,1772646585302,04/03/2026 17:49:45,1772646585302,-8,04/03/2026 09:49:45,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,43,phonetic categorization,soundplay,x8jhtp,2,continue,,,422.4000000014785,415.79999999998836,422.4000000014785,422.4000000014785,415.79999999998836,422.4000000014785,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+120.wav,,1,d,t,288,1,,,
292,1772646586029,04/03/2026 17:49:46,1772646586029,-8,04/03/2026 09:49:46,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,43,phonetic categorization,2AFC,6i7z8o,3,response,t,,732.8999999985099,717.3999999999942,732.8999999985099,732.8999999985099,717.3999999999942,732.8999999985099,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+120.wav,,1,d,t,288,1,,,
293,1772646587213,04/03/2026 17:49:47,1772646587213,-8,04/03/2026 09:49:47,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,43,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.4000000044762,1200.1000000000058,1200.4000000044762,1200.4000000044762,1200.1000000000058,1200.4000000044762,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+120.wav,,1,d,t,288,1,,,
294,1772646587713,04/03/2026 17:49:47,1772646587713,-8,04/03/2026 09:49:47,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,44,phonetic categorization,fixation,99n54d,1,timedOut,,,500.30000000447035,500.1000000000058,500.30000000447035,500.30000000447035,500.1000000000058,500.30000000447035,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
295,1772646587718,04/03/2026 17:49:47,1772646587718,-8,04/03/2026 09:49:47,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,44,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,5.000000001484295,0,5.000000001484295,5.000000001484295,0,5.000000001484295,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
296,1772646588145,04/03/2026 17:49:48,1772646588145,-8,04/03/2026 09:49:48,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,44,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,431.3999999999942,416.8999999999942,431.3999999999942,431.3999999999942,416.8999999999942,431.3999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
297,1772646588145,04/03/2026 17:49:48,1772646588145,-8,04/03/2026 09:49:48,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,44,phonetic categorization,soundplay,x8jhtp,2,continue,,,432.29999999850406,416.8999999999942,432.29999999850406,432.29999999850406,416.8999999999942,432.29999999850406,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
298,1772646588290,04/03/2026 17:49:48,1772646588290,-8,04/03/2026 09:49:48,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,44,phonetic categorization,2AFC,6i7z8o,3,response,d,,159.60000000149012,150,159.60000000149012,159.60000000149012,150,159.60000000149012,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
299,1772646589480,04/03/2026 17:49:49,1772646589480,-8,04/03/2026 09:49:49,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,44,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.1000000014901,1199.7999999999884,1200.1000000014901,1200.1000000014901,1199.7999999999884,1200.1000000014901,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
300,1772646589980,04/03/2026 17:49:49,1772646589980,-8,04/03/2026 09:49:49,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,45,phonetic categorization,fixation,99n54d,1,timedOut,,,500.0999999985215,500,500.0999999985215,500.0999999985215,500,500.0999999985215,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+30.wav,,1,d,t,288,1,,,
301,1772646589981,04/03/2026 17:49:49,1772646589981,-8,04/03/2026 09:49:49,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,45,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,1.7000000000116415,0,1.7000000000116415,1.7000000000116415,0,1.7000000000116415,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+30.wav,,1,d,t,288,1,,,
302,1772646590338,04/03/2026 17:49:50,1772646590338,-8,04/03/2026 09:49:50,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,45,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,357.9000000029919,350.1000000000058,357.9000000029919,357.9000000029919,350.1000000000058,357.9000000029919,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+30.wav,,1,d,t,288,1,,,
303,1772646590338,04/03/2026 17:49:50,1772646590338,-8,04/03/2026 09:49:50,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,45,phonetic categorization,soundplay,x8jhtp,2,continue,,,358.500000004482,350.1000000000058,358.500000004482,358.500000004482,350.1000000000058,358.500000004482,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+30.wav,,1,d,t,288,1,,,
304,1772646590831,04/03/2026 17:49:50,1772646590831,-8,04/03/2026 09:49:50,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,45,phonetic categorization,2AFC,6i7z8o,3,response,d,,500.70000000004075,483.30000000001746,500.70000000004075,500.70000000004075,483.30000000001746,500.70000000004075,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+30.wav,,1,d,t,288,1,,,
305,1772646592013,04/03/2026 17:49:52,1772646592013,-8,04/03/2026 09:49:52,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,45,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.1999999984982,1200,1200.1999999984982,1200.1999999984982,1200,1200.1999999984982,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+30.wav,,1,d,t,288,1,,,
306,1772646592513,04/03/2026 17:49:52,1772646592513,-8,04/03/2026 09:49:52,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,46,phonetic categorization,fixation,99n54d,1,timedOut,,,500.19999999849824,499.8999999999942,500.19999999849824,500.19999999849824,499.8999999999942,500.19999999849824,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,1,,,
307,1772646592518,04/03/2026 17:49:52,1772646592518,-8,04/03/2026 09:49:52,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,46,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.899999999994179,0,4.899999999994179,4.899999999994179,0,4.899999999994179,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,1,,,
308,1772646592909,04/03/2026 17:49:52,1772646592909,-8,04/03/2026 09:49:52,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,46,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,395.8999999999942,383.5,395.8999999999942,395.8999999999942,383.5,395.8999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,1,,,
309,1772646592910,04/03/2026 17:49:52,1772646592910,-8,04/03/2026 09:49:52,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,46,phonetic categorization,soundplay,x8jhtp,2,continue,,,396.79999999850406,383.5,396.79999999850406,396.79999999850406,383.5,396.79999999850406,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,1,,,
310,1772646593360,04/03/2026 17:49:53,1772646593360,-8,04/03/2026 09:49:53,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,46,phonetic categorization,2AFC,6i7z8o,3,response,t,,463.0000000014843,449.69999999998254,463.0000000014843,463.0000000014843,449.69999999998254,463.0000000014843,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,1,,,
311,1772646594547,04/03/2026 17:49:54,1772646594547,-8,04/03/2026 09:49:54,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,46,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.5999999985215,1200.2000000000116,1200.5999999985215,1200.5999999985215,1200.2000000000116,1200.5999999985215,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+80.wav,,1,d,t,288,1,,,
312,1772646595047,04/03/2026 17:49:55,1772646595047,-8,04/03/2026 09:49:55,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,47,phonetic categorization,fixation,99n54d,1,timedOut,,,500.20000000298023,500,500.20000000298023,500.20000000298023,500,500.20000000298023,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+55.wav,,1,d,t,288,1,,,
313,1772646595051,04/03/2026 17:49:55,1772646595051,-8,04/03/2026 09:49:55,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,47,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.899999998509884,0,4.899999998509884,4.899999998509884,0,4.899999998509884,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+55.wav,,1,d,t,288,1,,,
314,1772646595480,04/03/2026 17:49:55,1772646595480,-8,04/03/2026 09:49:55,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,47,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,434,433.5,434,434,433.5,434,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+55.wav,,1,d,t,288,1,,,
315,1772646595481,04/03/2026 17:49:55,1772646595481,-8,04/03/2026 09:49:55,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,47,phonetic categorization,soundplay,x8jhtp,2,continue,,,435.1000000014901,433.5,435.1000000014901,435.1000000014901,433.5,435.1000000014901,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+55.wav,,1,d,t,288,1,,,
316,1772646595733,04/03/2026 17:49:55,1772646595733,-8,04/03/2026 09:49:55,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,47,phonetic categorization,2AFC,6i7z8o,3,response,d,,252.70000000298023,250,252.70000000298023,252.70000000298023,250,252.70000000298023,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+55.wav,,1,d,t,288,1,,,
317,1772646596930,04/03/2026 17:49:56,1772646596930,-8,04/03/2026 09:49:56,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,47,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.3000000044703,1200,1200.3000000044703,1200.3000000044703,1200,1200.3000000044703,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+55.wav,,1,d,t,288,1,,,
318,1772646597430,04/03/2026 17:49:57,1772646597430,-8,04/03/2026 09:49:57,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,48,phonetic categorization,fixation,99n54d,1,timedOut,,,500.30000000447035,499.8999999999942,500.30000000447035,500.30000000447035,499.8999999999942,500.30000000447035,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,1,,,
319,1772646597442,04/03/2026 17:49:57,1772646597442,-8,04/03/2026 09:49:57,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,48,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,12.300000002986053,0,12.300000002986053,12.300000002986053,0,12.300000002986053,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,1,,,
320,1772646597845,04/03/2026 17:49:57,1772646597845,-8,04/03/2026 09:49:57,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,48,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,414.90000000447617,399.3999999999942,414.90000000447617,414.90000000447617,399.3999999999942,414.90000000447617,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,1,,,
321,1772646597846,04/03/2026 17:49:57,1772646597846,-8,04/03/2026 09:49:57,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,48,phonetic categorization,soundplay,x8jhtp,2,continue,,,415.29999999998836,399.3999999999942,415.29999999998836,415.29999999998836,399.3999999999942,415.29999999998836,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,1,,,
322,1772646598052,04/03/2026 17:49:58,1772646598052,-8,04/03/2026 09:49:58,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,48,phonetic categorization,2AFC,6i7z8o,3,response,d,,222.09999999852153,217.5,222.09999999852153,222.09999999852153,217.5,222.09999999852153,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,1,,,
323,1772646599248,04/03/2026 17:49:59,1772646599248,-8,04/03/2026 09:49:59,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,48,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.3000000015018,1199.5,1201.3000000015018,1201.3000000015018,1199.5,1201.3000000015018,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+15.wav,,1,d,t,288,1,,,
324,1772646599747,04/03/2026 17:49:59,1772646599747,-8,04/03/2026 09:49:59,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,49,phonetic categorization,fixation,99n54d,1,timedOut,,,500.5999999985215,500.4000000000233,500.5999999985215,500.5999999985215,500.4000000000233,500.5999999985215,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+65.wav,,1,d,t,288,1,,,
325,1772646599751,04/03/2026 17:49:59,1772646599751,-8,04/03/2026 09:49:59,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,49,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,5.000000002968591,0,5.000000002968591,5.000000002968591,0,5.000000002968591,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+65.wav,,1,d,t,288,1,,,
326,1772646600118,04/03/2026 17:50:00,1772646600118,-8,04/03/2026 09:50:00,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,49,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,371.9000000014785,366.69999999998254,371.9000000014785,371.9000000014785,366.69999999998254,371.9000000014785,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+65.wav,,1,d,t,288,1,,,
327,1772646600119,04/03/2026 17:50:00,1772646600119,-8,04/03/2026 09:50:00,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,49,phonetic categorization,soundplay,x8jhtp,2,continue,,,372.69999999849824,366.69999999998254,372.69999999849824,372.69999999849824,366.69999999998254,372.69999999849824,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+65.wav,,1,d,t,288,1,,,
328,1772646600470,04/03/2026 17:50:00,1772646600470,-8,04/03/2026 09:50:00,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,49,phonetic categorization,2AFC,6i7z8o,3,response,t,,356.30000000298605,350,356.30000000298605,356.30000000298605,350,356.30000000298605,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+65.wav,,1,d,t,288,1,,,
329,1772646601663,04/03/2026 17:50:01,1772646601663,-8,04/03/2026 09:50:01,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,49,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1200.200000001496,1200,1200.200000001496,1200.200000001496,1200,1200.200000001496,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+65.wav,,1,d,t,288,1,,,
330,1772646602164,04/03/2026 17:50:02,1772646602164,-8,04/03/2026 09:50:02,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,50,phonetic categorization,fixation,99n54d,1,timedOut,,,500.6000000000058,499.8999999999942,500.6000000000058,500.6000000000058,499.8999999999942,500.6000000000058,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+5.wav,,1,d,t,288,1,,,
331,1772646602168,04/03/2026 17:50:02,1772646602168,-8,04/03/2026 09:50:02,255858,14,task-pkec,,53388191,,15330547,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x900,,,0,Phonetic categorization,31,spreadsheet1_dt_d left,fail,pass,,$${overridespreadsheet},spreadsheet1_dt_d left,50,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,5.099999998521525,0,5.099999998521525,5.099999998521525,0,5.099999998521525,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+5.wav,,1,d,t,288,1,,,
