Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target
232,1773243185632,11/03/2026 15:33:05,1773243185632,-4,11/03/2026 11:33:05,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,33,phonetic categorization,2AFC,6i7z8o,3,response,d,,591.7999999999884,582.7999999999884,591.7999999999884,591.7999999999884,582.7999999999884,591.7999999999884,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+10.wav,,1,d,t,288,1,,,
233,1773243186822,11/03/2026 15:33:06,1773243186822,-4,11/03/2026 11:33:06,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,33,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.1999998092651,1199,1199.1999998092651,1199.1999998092651,1199,1199.1999998092651,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+10.wav,,1,d,t,288,1,,,
234,1773243187322,11/03/2026 15:33:07,1773243187322,-4,11/03/2026 11:33:07,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,34,phonetic categorization,fixation,99n54d,1,timedOut,,,500,499.6000000000058,500,500,499.6000000000058,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+40.wav,,1,d,t,288,1,,,
235,1773243187324,11/03/2026 15:33:07,1773243187324,-4,11/03/2026 11:33:07,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,34,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.1999999523104634,0,2.1999999523104634,2.1999999523104634,0,2.1999999523104634,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+40.wav,,1,d,t,288,1,,,
236,1773243187688,11/03/2026 15:33:07,1773243187688,-4,11/03/2026 11:33:07,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,34,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,366.19999995231046,349.79999999998836,366.19999995231046,366.19999995231046,349.79999999998836,366.19999995231046,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+40.wav,,1,d,t,288,1,,,
237,1773243187688,11/03/2026 15:33:07,1773243187688,-4,11/03/2026 11:33:07,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,34,phonetic categorization,soundplay,x8jhtp,2,continue,,,366.49999990462675,349.79999999998836,366.49999990462675,366.49999990462675,349.79999999998836,366.49999990462675,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+40.wav,,1,d,t,288,1,,,
238,1773243188356,11/03/2026 15:33:08,1773243188356,-4,11/03/2026 11:33:08,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,34,phonetic categorization,2AFC,6i7z8o,3,response,t,,684.4999998569547,682.7000000000116,684.4999998569547,684.4999998569547,682.7000000000116,684.4999998569547,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+40.wav,,1,d,t,288,1,,,
239,1773243189554,11/03/2026 15:33:09,1773243189554,-4,11/03/2026 11:33:09,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,34,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.4999999046267,1199.1000000000058,1199.4999999046267,1199.4999999046267,1199.1000000000058,1199.4999999046267,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+40.wav,,1,d,t,288,1,,,
240,1773243190053,11/03/2026 15:33:10,1773243190053,-4,11/03/2026 11:33:10,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,35,phonetic categorization,fixation,99n54d,1,timedOut,,,499.79999999998836,499.5,499.79999999998836,499.79999999998836,499.5,499.79999999998836,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-10.wav,,1,d,t,288,1,,,
241,1773243190054,11/03/2026 15:33:10,1773243190054,-4,11/03/2026 11:33:10,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,35,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,1.7999999999883585,0,1.7999999999883585,1.7999999999883585,0,1.7999999999883585,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-10.wav,,1,d,t,288,1,,,
242,1773243190389,11/03/2026 15:33:10,1773243190389,-4,11/03/2026 11:33:10,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,35,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,336.3999999046209,333.0999999999767,336.3999999046209,336.3999999046209,333.0999999999767,336.3999999046209,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-10.wav,,1,d,t,288,1,,,
243,1773243190390,11/03/2026 15:33:10,1773243190390,-4,11/03/2026 11:33:10,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,35,phonetic categorization,soundplay,x8jhtp,2,continue,,,336.9999998092535,333.0999999999767,336.9999998092535,336.9999998092535,333.0999999999767,336.9999998092535,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-10.wav,,1,d,t,288,1,,,
244,1773243190959,11/03/2026 15:33:10,1773243190959,-4,11/03/2026 11:33:10,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,35,phonetic categorization,2AFC,6i7z8o,3,response,d,,572.9999999523279,566.2000000000116,572.9999999523279,572.9999999523279,566.2000000000116,572.9999999523279,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_-10.wav,,1,d,t,288,1,,,
245,1773243192152,11/03/2026 15:33:12,1773243192152,-4,11/03/2026 11:33:12,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,35,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.5,1199,1199.5,1199.5,1199,1199.5,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-10.wav,,1,d,t,288,1,,,
246,1773243192651,11/03/2026 15:33:12,1773243192651,-4,11/03/2026 11:33:12,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,36,phonetic categorization,fixation,99n54d,1,timedOut,,,500.2999999523163,499.70000000001164,500.2999999523163,500.2999999523163,499.70000000001164,500.2999999523163,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+90.wav,,1,d,t,288,1,,,
247,1773243192655,11/03/2026 15:33:12,1773243192655,-4,11/03/2026 11:33:12,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,36,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.099999952304643,0,4.099999952304643,4.099999952304643,0,4.099999952304643,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+90.wav,,1,d,t,288,1,,,
248,1773243193107,11/03/2026 15:33:13,1773243193107,-4,11/03/2026 11:33:13,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,36,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,456.4999998092535,449.5,456.4999998092535,456.4999998092535,449.5,456.4999998092535,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+90.wav,,1,d,t,288,1,,,
249,1773243193107,11/03/2026 15:33:13,1773243193107,-4,11/03/2026 11:33:13,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,36,phonetic categorization,soundplay,x8jhtp,2,continue,,,456.59999995230464,449.5,456.59999995230464,456.59999995230464,449.5,456.59999995230464,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+90.wav,,1,d,t,288,1,,,
250,1773243193336,11/03/2026 15:33:13,1773243193336,-4,11/03/2026 11:33:13,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,36,phonetic categorization,2AFC,6i7z8o,3,response,t,,235.59999995230464,233.09999999997672,235.59999995230464,235.59999995230464,233.09999999997672,235.59999995230464,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+90.wav,,1,d,t,288,1,,,
251,1773243194533,11/03/2026 15:33:14,1773243194533,-4,11/03/2026 11:33:14,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,36,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.499999952328,1199,1199.499999952328,1199.499999952328,1199,1199.499999952328,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+90.wav,,1,d,t,288,1,,,
252,1773243195032,11/03/2026 15:33:15,1773243195032,-4,11/03/2026 11:33:15,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,37,phonetic categorization,fixation,99n54d,1,timedOut,,,499.9999999523279,499.70000000001164,499.9999999523279,499.9999999523279,499.70000000001164,499.9999999523279,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+40.wav,,1,d,t,288,1,,,
253,1773243195035,11/03/2026 15:33:15,1773243195035,-4,11/03/2026 11:33:15,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,37,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,3.1999998092651367,0,3.1999998092651367,3.1999998092651367,0,3.1999998092651367,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+40.wav,,1,d,t,288,1,,,
254,1773243195455,11/03/2026 15:33:15,1773243195455,-4,11/03/2026 11:33:15,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,37,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,423.09999990463257,416.29999999998836,423.09999990463257,423.09999990463257,416.29999999998836,423.09999990463257,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+40.wav,,1,d,t,288,1,,,
255,1773243195456,11/03/2026 15:33:15,1773243195456,-4,11/03/2026 11:33:15,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,37,phonetic categorization,soundplay,x8jhtp,2,continue,,,423.59999990463257,416.29999999998836,423.59999990463257,423.59999990463257,416.29999999998836,423.59999990463257,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+40.wav,,1,d,t,288,1,,,
256,1773243196008,11/03/2026 15:33:16,1773243196008,-4,11/03/2026 11:33:16,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,37,phonetic categorization,2AFC,6i7z8o,3,response,d,,558.9999999523279,549.6000000000058,558.9999999523279,558.9999999523279,549.6000000000058,558.9999999523279,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+40.wav,,1,d,t,288,1,,,
257,1773243197197,11/03/2026 15:33:17,1773243197197,-4,11/03/2026 11:33:17,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,37,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.299999809271,1198.8999999999942,1199.299999809271,1199.299999809271,1198.8999999999942,1199.299999809271,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+40.wav,,1,d,t,288,1,,,
258,1773243197697,11/03/2026 15:33:17,1773243197697,-4,11/03/2026 11:33:17,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,38,phonetic categorization,fixation,99n54d,1,timedOut,,,500.2999999046442,499.70000000001164,500.2999999046442,500.2999999046442,499.70000000001164,500.2999999046442,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+120.wav,,1,d,t,288,1,,,
259,1773243197701,11/03/2026 15:33:17,1773243197701,-4,11/03/2026 11:33:17,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,38,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.699999809265137,0,4.699999809265137,4.699999809265137,0,4.699999809265137,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+120.wav,,1,d,t,288,1,,,
260,1773243198174,11/03/2026 15:33:18,1773243198174,-4,11/03/2026 11:33:18,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,38,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,477.59999990463257,466.20000000001164,477.59999990463257,477.59999990463257,466.20000000001164,477.59999990463257,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+120.wav,,1,d,t,288,1,,,
261,1773243198174,11/03/2026 15:33:18,1773243198174,-4,11/03/2026 11:33:18,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,38,phonetic categorization,soundplay,x8jhtp,2,continue,,,478,466.20000000001164,478,478,466.20000000001164,478,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+120.wav,,1,d,t,288,1,,,
262,1773243198608,11/03/2026 15:33:18,1773243198608,-4,11/03/2026 11:33:18,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,38,phonetic categorization,2AFC,6i7z8o,3,response,t,,445.3999999046209,433,445.3999999046209,445.3999999046209,433,445.3999999046209,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+120.wav,,1,d,t,288,1,,,
263,1773243199795,11/03/2026 15:33:19,1773243199795,-4,11/03/2026 11:33:19,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,38,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.2999999999884,1199,1199.2999999999884,1199.2999999999884,1199,1199.2999999999884,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+120.wav,,1,d,t,288,1,,,
264,1773243200295,11/03/2026 15:33:20,1773243200295,-4,11/03/2026 11:33:20,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,39,phonetic categorization,fixation,99n54d,1,timedOut,,,499.8999999046209,499.5999999999767,499.8999999046209,499.8999999046209,499.5999999999767,499.8999999046209,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,1,,,
265,1773243200306,11/03/2026 15:33:20,1773243200306,-4,11/03/2026 11:33:20,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,39,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,11.29999990464421,0,11.29999990464421,11.29999990464421,0,11.29999990464421,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,1,,,
266,1773243202421,11/03/2026 15:33:22,1773243202421,-4,11/03/2026 11:33:22,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,39,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,2126.999999952328,2114.9000000000233,2126.999999952328,2126.999999952328,2114.9000000000233,2126.999999952328,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,1,,,
267,1773243202421,11/03/2026 15:33:22,1773243202421,-4,11/03/2026 11:33:22,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,39,phonetic categorization,soundplay,x8jhtp,2,continue,,,2127.0999998569605,2114.9000000000233,2127.0999998569605,2127.0999998569605,2114.9000000000233,2127.0999998569605,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,1,,,
268,1773243203352,11/03/2026 15:33:23,1773243203352,-4,11/03/2026 11:33:23,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,39,phonetic categorization,2AFC,6i7z8o,3,response,t,,942.9999998092535,932.5999999999767,942.9999998092535,942.9999998092535,932.5999999999767,942.9999998092535,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,1,,,
269,1773243204541,11/03/2026 15:33:24,1773243204541,-4,11/03/2026 11:33:24,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,39,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1199.2000000000116,1199,1199.2000000000116,1199.2000000000116,1199,1199.2000000000116,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,catch,pright_ame.mp3,,1,d,t,288,1,,,
270,1773243205041,11/03/2026 15:33:25,1773243205041,-4,11/03/2026 11:33:25,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,40,phonetic categorization,fixation,99n54d,1,timedOut,,,499.8999998092768,499.6000000000058,499.8999998092768,499.8999998092768,499.6000000000058,499.8999998092768,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
271,1773243205043,11/03/2026 15:33:25,1773243205043,-4,11/03/2026 11:33:25,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,40,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.699999904638389,0,2.699999904638389,2.699999904638389,0,2.699999904638389,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
272,1773243205470,11/03/2026 15:33:25,1773243205470,-4,11/03/2026 11:33:25,255858,16,task-pkec,,53648284,BLINDED,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,0,Phonetic categorization,32,spreadsheet1_dt_d left,fail,fail,pass,$${overridespreadsheet},spreadsheet1_dt_d left,40,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,429.79999980927096,416.30000000001746,429.79999980927096,429.79999980927096,416.30000000001746,429.79999980927096,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+50.wav,,1,d,t,288,1,,,
