Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
381,1784155884056,15/07/2026 22:51:24,1784155884056,-7,15/07/2026 15:51:24,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,49,phonetic categorization,fixation,99n54d,1,response,,,500.19999999998254,500.19999999998254,500.19999999998254,500.19999999998254,500.19999999998254,500.19999999998254,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-20.wav,,,din,dill,,,,expo-20ms,-20,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
382,1784155884556,15/07/2026 22:51:24,1784155884556,-7,15/07/2026 15:51:24,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,49,phonetic categorization,show option,yef3xk,2,response,,,500.20000000001164,500.20000000001164,500.20000000001164,500.20000000001164,500.20000000001164,500.20000000001164,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-20.wav,,,din,dill,,,,expo-20ms,-20,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
383,1784155884559,15/07/2026 22:51:24,1784155884559,-7,15/07/2026 15:51:24,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,49,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.3999999999941792,0,3.3999999999941792,3.3999999999941792,0,3.3999999999941792,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-20.wav,,,din,dill,,,,expo-20ms,-20,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
384,1784155884903,15/07/2026 22:51:24,1784155884903,-7,15/07/2026 15:51:24,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,49,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,347.99999990462675,341.69999999998254,347.99999990462675,347.99999990462675,341.69999999998254,347.99999990462675,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-20.wav,,,din,dill,,,,expo-20ms,-20,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
385,1784155884905,15/07/2026 22:51:24,1784155884905,-7,15/07/2026 15:51:24,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,49,phonetic categorization,soundplay,x8jhtp,3,continue,,,349.3999999999942,341.69999999998254,349.3999999999942,349.3999999999942,341.69999999998254,349.3999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-20.wav,,,din,dill,,,,expo-20ms,-20,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
386,1784155885255,15/07/2026 22:51:25,1784155885255,-7,15/07/2026 15:51:25,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,49,phonetic categorization,2AFC,6i7z8o,4,response,din,,357.5999998569605,350,357.5999998569605,357.5999998569605,350,357.5999998569605,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,din,din_-20.wav,,,din,dill,,,,expo-20ms,-20,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
387,1784155886447,15/07/2026 22:51:26,1784155886447,-7,15/07/2026 15:51:26,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,49,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.2000000000116,1199.9000000000233,1200.2000000000116,1200.2000000000116,1199.9000000000233,1200.2000000000116,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-20.wav,,,din,dill,,,,expo-20ms,-20,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
388,1784155886948,15/07/2026 22:51:26,1784155886948,-7,15/07/2026 15:51:26,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,50,phonetic categorization,fixation,99n54d,1,response,,,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_10.wav,,,dill,din,,,,expo-20ms,10,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
389,1784155887448,15/07/2026 22:51:27,1784155887448,-7,15/07/2026 15:51:27,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,50,phonetic categorization,show option,yef3xk,2,response,,,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_10.wav,,,dill,din,,,,expo-20ms,10,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
390,1784155887451,15/07/2026 22:51:27,1784155887451,-7,15/07/2026 15:51:27,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,50,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.499999809253495,0,4.499999809253495,4.499999809253495,0,4.499999809253495,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_10.wav,,,dill,din,,,,expo-20ms,10,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
391,1784155887796,15/07/2026 22:51:27,1784155887796,-7,15/07/2026 15:51:27,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,50,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,348.8999999046209,341.79999999998836,348.8999999046209,348.8999999046209,341.79999999998836,348.8999999046209,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_10.wav,,,dill,din,,,,expo-20ms,10,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
392,1784155887797,15/07/2026 22:51:27,1784155887797,-7,15/07/2026 15:51:27,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,50,phonetic categorization,soundplay,x8jhtp,3,continue,,,349.79999999998836,341.79999999998836,349.79999999998836,349.79999999998836,341.79999999998836,349.79999999998836,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_10.wav,,,dill,din,,,,expo-20ms,10,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
393,1784155888206,15/07/2026 22:51:28,1784155888206,-7,15/07/2026 15:51:28,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,50,phonetic categorization,2AFC,6i7z8o,4,response,dill,,416.69999999998254,408.29999999998836,416.69999999998254,416.69999999998254,408.29999999998836,416.69999999998254,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dill,dill_10.wav,,,dill,din,,,,expo-20ms,10,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
394,1784155889397,15/07/2026 22:51:29,1784155889397,-7,15/07/2026 15:51:29,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,50,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.2000000000116,1199.9000000000233,1200.2000000000116,1200.2000000000116,1199.9000000000233,1200.2000000000116,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_10.wav,,,dill,din,,,,expo-20ms,10,,2,labeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
395,1784155889897,15/07/2026 22:51:29,1784155889897,-7,15/07/2026 15:51:29,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,51,phonetic categorization,fixation,99n54d,1,response,,,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_-5.wav,,,till,dill,,,,expo-20ms,-5,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
396,1784155890398,15/07/2026 22:51:30,1784155890398,-7,15/07/2026 15:51:30,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,51,phonetic categorization,show option,yef3xk,2,response,,,499.5,499.5,499.5,499.5,499.5,499.5,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_-5.wav,,,till,dill,,,,expo-20ms,-5,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
397,1784155890401,15/07/2026 22:51:30,1784155890401,-7,15/07/2026 15:51:30,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,51,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.499999952327926,0,4.499999952327926,4.499999952327926,0,4.499999952327926,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_-5.wav,,,till,dill,,,,expo-20ms,-5,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
398,1784155890746,15/07/2026 22:51:30,1784155890746,-7,15/07/2026 15:51:30,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,51,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,349.20000000001164,342.20000000001164,349.20000000001164,349.20000000001164,342.20000000001164,349.20000000001164,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_-5.wav,,,till,dill,,,,expo-20ms,-5,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
399,1784155890746,15/07/2026 22:51:30,1784155890746,-7,15/07/2026 15:51:30,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,51,phonetic categorization,soundplay,x8jhtp,3,continue,,,349.7999999046442,342.20000000001164,349.7999999046442,349.7999999046442,342.20000000001164,349.7999999046442,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_-5.wav,,,till,dill,,,,expo-20ms,-5,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
400,1784155891106,15/07/2026 22:51:31,1784155891106,-7,15/07/2026 15:51:31,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,51,phonetic categorization,2AFC,6i7z8o,4,response,dill,,367,358.3999999999942,367,367,358.3999999999942,367,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dill,dill_-5.wav,,,till,dill,,,,expo-20ms,-5,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
401,1784155892297,15/07/2026 22:51:32,1784155892297,-7,15/07/2026 15:51:32,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,51,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.1000000000058,1199.8999999999942,1200.1000000000058,1200.1000000000058,1199.8999999999942,1200.1000000000058,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_-5.wav,,,till,dill,,,,expo-20ms,-5,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
402,1784155892797,15/07/2026 22:51:32,1784155892797,-7,15/07/2026 15:51:32,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,52,phonetic categorization,fixation,99n54d,1,response,,,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_60.wav,,,tip,tin,,,,expo-20ms,60,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
403,1784155893297,15/07/2026 22:51:33,1784155893297,-7,15/07/2026 15:51:33,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,52,phonetic categorization,show option,yef3xk,2,response,,,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,500.0999999999767,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_60.wav,,,tip,tin,,,,expo-20ms,60,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
404,1784155893300,15/07/2026 22:51:33,1784155893300,-7,15/07/2026 15:51:33,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,52,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.2000000000116415,0,3.2000000000116415,3.2000000000116415,0,3.2000000000116415,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_60.wav,,,tip,tin,,,,expo-20ms,60,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
405,1784155893733,15/07/2026 22:51:33,1784155893733,-7,15/07/2026 15:51:33,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,52,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,435.8999998092768,433.4000000000233,435.8999998092768,435.8999998092768,433.4000000000233,435.8999998092768,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_60.wav,,,tip,tin,,,,expo-20ms,60,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
406,1784155893734,15/07/2026 22:51:33,1784155893734,-7,15/07/2026 15:51:33,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,52,phonetic categorization,soundplay,x8jhtp,3,continue,,,437.4999999523279,433.4000000000233,437.4999999523279,437.4999999523279,433.4000000000233,437.4999999523279,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_60.wav,,,tip,tin,,,,expo-20ms,60,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
407,1784155894091,15/07/2026 22:51:34,1784155894091,-7,15/07/2026 15:51:34,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,52,phonetic categorization,2AFC,6i7z8o,4,response,tip,,358.30000000001746,350,358.30000000001746,358.30000000001746,350,358.30000000001746,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_60.wav,,,tip,tin,,,,expo-20ms,60,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
408,1784155895281,15/07/2026 22:51:35,1784155895281,-7,15/07/2026 15:51:35,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,52,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.4999998092535,1200,1200.4999998092535,1200.4999998092535,1200,1200.4999998092535,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_60.wav,,,tip,tin,,,,expo-20ms,60,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
409,1784155895781,15/07/2026 22:51:35,1784155895781,-7,15/07/2026 15:51:35,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,53,phonetic categorization,fixation,99n54d,1,response,,,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
410,1784155896282,15/07/2026 22:51:36,1784155896282,-7,15/07/2026 15:51:36,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,53,phonetic categorization,show option,yef3xk,2,response,,,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
411,1784155896289,15/07/2026 22:51:36,1784155896289,-7,15/07/2026 15:51:36,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,53,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,8.10000000000582,0,8.10000000000582,8.10000000000582,0,8.10000000000582,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
412,1784155896713,15/07/2026 22:51:36,1784155896713,-7,15/07/2026 15:51:36,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,53,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,432.7999999523163,425.20000000001164,432.7999999523163,432.7999999523163,425.20000000001164,432.7999999523163,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
413,1784155896714,15/07/2026 22:51:36,1784155896714,-7,15/07/2026 15:51:36,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,53,phonetic categorization,soundplay,x8jhtp,3,continue,,,433.5000000000291,425.20000000001164,433.5000000000291,433.5000000000291,425.20000000001164,433.5000000000291,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
414,1784155896968,15/07/2026 22:51:36,1784155896968,-7,15/07/2026 15:51:36,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,53,phonetic categorization,2AFC,6i7z8o,4,response,dip,,262.29999999998836,258.3999999999942,262.29999999998836,262.29999999998836,258.3999999999942,262.29999999998836,0,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
415,1784155898164,15/07/2026 22:51:38,1784155898164,-7,15/07/2026 15:51:38,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,53,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.299999856943,1199.8999999999942,1200.299999856943,1200.299999856943,1199.8999999999942,1200.299999856943,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
416,1784155898665,15/07/2026 22:51:38,1784155898665,-7,15/07/2026 15:51:38,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,54,phonetic categorization,fixation,99n54d,1,response,,,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,499.70000000001164,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_30.wav,,,till,dill,,,,expo-20ms,30,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
417,1784155899164,15/07/2026 22:51:39,1784155899164,-7,15/07/2026 15:51:39,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,54,phonetic categorization,show option,yef3xk,2,response,,,500.29999999998836,500.29999999998836,500.29999999998836,500.29999999998836,500.29999999998836,500.29999999998836,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_30.wav,,,till,dill,,,,expo-20ms,30,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
418,1784155899167,15/07/2026 22:51:39,1784155899167,-7,15/07/2026 15:51:39,269901,13,task-pkec,repeat-7r7d#1,57237803,,16361834,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1512x982,1512x827,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,54,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.5,0,3.5,3.5,0,3.5,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_30.wav,,,till,dill,,,,expo-20ms,30,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
