Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
214,1784301859351,17/07/2026 15:24:19,1784301859351,-7,17/07/2026 08:24:19,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,25,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_60.wav,,,dill,till,,,,expo-20ms,60,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
215,1784301859355,17/07/2026 15:24:19,1784301859355,-7,17/07/2026 08:24:19,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,25,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.100000000005821,0,4.100000000005821,4.100000000005821,0,4.100000000005821,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_60.wav,,,dill,till,,,,expo-20ms,60,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
216,1784301859732,17/07/2026 15:24:19,1784301859732,-7,17/07/2026 08:24:19,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,25,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,381.1000000000058,366.6000000000058,381.1000000000058,381.1000000000058,366.6000000000058,381.1000000000058,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_60.wav,,,dill,till,,,,expo-20ms,60,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
217,1784301859733,17/07/2026 15:24:19,1784301859733,-7,17/07/2026 08:24:19,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,25,phonetic categorization,soundplay,x8jhtp,3,continue,,,381.6000000000058,366.6000000000058,381.6000000000058,381.6000000000058,366.6000000000058,381.6000000000058,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_60.wav,,,dill,till,,,,expo-20ms,60,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
218,1784301860462,17/07/2026 15:24:20,1784301860462,-7,17/07/2026 08:24:20,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,25,phonetic categorization,2AFC,6i7z8o,4,response,till,,743.6000000238419,733.2999999999884,743.6000000238419,743.6000000238419,733.2999999999884,743.6000000238419,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,till,dill_60.wav,,,dill,till,,,,expo-20ms,60,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
219,1784301861651,17/07/2026 15:24:21,1784301861651,-7,17/07/2026 08:24:21,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,25,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.4000000476954,1200.1000000000058,1200.4000000476954,1200.4000000476954,1200.1000000000058,1200.4000000476954,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_60.wav,,,dill,till,,,,expo-20ms,60,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
220,1784301862150,17/07/2026 15:24:22,1784301862150,-7,17/07/2026 08:24:22,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,26,phonetic categorization,fixation,99n54d,1,response,,,499,499,499,499,499,499,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_-10.wav,,,din,dip,,,,expo-20ms,-10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
221,1784301862651,17/07/2026 15:24:22,1784301862651,-7,17/07/2026 08:24:22,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,26,phonetic categorization,show option,yef3xk,2,response,,,500.8999999999942,500.8999999999942,500.8999999999942,500.8999999999942,500.8999999999942,500.8999999999942,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_-10.wav,,,din,dip,,,,expo-20ms,-10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
222,1784301862655,17/07/2026 15:24:22,1784301862655,-7,17/07/2026 08:24:22,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,26,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.0000000119325705,0,4.0000000119325705,4.0000000119325705,0,4.0000000119325705,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_-10.wav,,,din,dip,,,,expo-20ms,-10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
223,1784301863063,17/07/2026 15:24:23,1784301863063,-7,17/07/2026 08:24:23,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,26,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,411.70000000001164,400.1000000000058,411.70000000001164,411.70000000001164,400.1000000000058,411.70000000001164,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_-10.wav,,,din,dip,,,,expo-20ms,-10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
224,1784301863064,17/07/2026 15:24:23,1784301863064,-7,17/07/2026 08:24:23,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,26,phonetic categorization,soundplay,x8jhtp,3,continue,,,412.70000000001164,400.1000000000058,412.70000000001164,412.70000000001164,400.1000000000058,412.70000000001164,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_-10.wav,,,din,dip,,,,expo-20ms,-10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
225,1784301864312,17/07/2026 15:24:24,1784301864312,-7,17/07/2026 08:24:24,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,26,phonetic categorization,2AFC,6i7z8o,4,response,dip,,1260.0000000357686,1249.3000000000175,1260.0000000357686,1260.0000000357686,1249.3000000000175,1260.0000000357686,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dip,dip_-10.wav,,,din,dip,,,,expo-20ms,-10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
226,1784301865500,17/07/2026 15:24:25,1784301865500,-7,17/07/2026 08:24:25,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,26,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.1000000119093,1199.5999999999767,1200.1000000119093,1200.1000000119093,1199.5999999999767,1200.1000000119093,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_-10.wav,,,din,dip,,,,expo-20ms,-10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
227,1784301866002,17/07/2026 15:24:26,1784301866002,-7,17/07/2026 08:24:26,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,27,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_65.wav,,,dip,tip,,,,expo-20ms,65,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
228,1784301866501,17/07/2026 15:24:26,1784301866501,-7,17/07/2026 08:24:26,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,27,phonetic categorization,show option,yef3xk,2,response,,,501,501,501,501,501,501,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_65.wav,,,dip,tip,,,,expo-20ms,65,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
229,1784301866505,17/07/2026 15:24:26,1784301866505,-7,17/07/2026 08:24:26,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,27,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.300000023853499,0,4.300000023853499,4.300000023853499,0,4.300000023853499,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_65.wav,,,dip,tip,,,,expo-20ms,65,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
230,1784301866942,17/07/2026 15:24:26,1784301866942,-7,17/07/2026 08:24:26,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,27,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,441.00000001193257,432.70000000001164,441.00000001193257,441.00000001193257,432.70000000001164,441.00000001193257,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_65.wav,,,dip,tip,,,,expo-20ms,65,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
231,1784301866943,17/07/2026 15:24:26,1784301866943,-7,17/07/2026 08:24:26,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,27,phonetic categorization,soundplay,x8jhtp,3,continue,,,441.90000004769536,432.70000000001164,441.90000004769536,441.90000004769536,432.70000000001164,441.90000004769536,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_65.wav,,,dip,tip,,,,expo-20ms,65,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
232,1784301867595,17/07/2026 15:24:27,1784301867595,-7,17/07/2026 08:24:27,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,27,phonetic categorization,2AFC,6i7z8o,4,response,tip,,660.3000000119209,650.6000000000058,660.3000000119209,660.3000000119209,650.6000000000058,660.3000000119209,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_65.wav,,,dip,tip,,,,expo-20ms,65,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
233,1784301868786,17/07/2026 15:24:28,1784301868786,-7,17/07/2026 08:24:28,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,27,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.300000035757,1199.3999999999942,1201.300000035757,1201.300000035757,1199.3999999999942,1201.300000035757,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_65.wav,,,dip,tip,,,,expo-20ms,65,,2,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
234,1784301869285,17/07/2026 15:24:29,1784301869285,-7,17/07/2026 08:24:29,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,28,phonetic categorization,fixation,99n54d,1,response,,,500.6000000000058,500.6000000000058,500.6000000000058,500.6000000000058,500.6000000000058,500.6000000000058,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
235,1784301869784,17/07/2026 15:24:29,1784301869784,-7,17/07/2026 08:24:29,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,28,phonetic categorization,show option,yef3xk,2,response,,,499.5,499.5,499.5,499.5,499.5,499.5,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
236,1784301869788,17/07/2026 15:24:29,1784301869788,-7,17/07/2026 08:24:29,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,28,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.500000023836037,0,4.500000023836037,4.500000023836037,0,4.500000023836037,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
237,1784301870114,17/07/2026 15:24:30,1784301870114,-7,17/07/2026 08:24:30,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,28,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,330.50000002383604,317.19999999998254,330.50000002383604,330.50000002383604,317.19999999998254,330.50000002383604,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
238,1784301870115,17/07/2026 15:24:30,1784301870115,-7,17/07/2026 08:24:30,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,28,phonetic categorization,soundplay,x8jhtp,3,continue,,,331.3999999999942,317.19999999998254,331.3999999999942,331.3999999999942,317.19999999998254,331.3999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
239,1784301870949,17/07/2026 15:24:30,1784301870949,-7,17/07/2026 08:24:30,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,28,phonetic categorization,2AFC,6i7z8o,4,response,din,,847.3000000238535,833.3000000000175,847.3000000238535,847.3000000238535,833.3000000000175,847.3000000238535,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
240,1784301872136,17/07/2026 15:24:32,1784301872136,-7,17/07/2026 08:24:32,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,28,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.200000011915,1199.3999999999942,1201.200000011915,1201.200000011915,1199.3999999999942,1201.200000011915,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_5.wav,,,din,dill,,,,expo-20ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-left,d,
241,1784301872636,17/07/2026 15:24:32,1784301872636,-7,17/07/2026 08:24:32,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,29,phonetic categorization,fixation,99n54d,1,response,,,499.6000000000058,499.6000000000058,499.6000000000058,499.6000000000058,499.6000000000058,499.6000000000058,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_65.wav,,,tin,till,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
242,1784301873135,17/07/2026 15:24:33,1784301873135,-7,17/07/2026 08:24:33,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,29,phonetic categorization,show option,yef3xk,2,response,,,501,501,501,501,501,501,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_65.wav,,,tin,till,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
243,1784301873138,17/07/2026 15:24:33,1784301873138,-7,17/07/2026 08:24:33,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,29,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.100000047677895,0,4.100000047677895,4.100000047677895,0,4.100000047677895,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_65.wav,,,tin,till,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
244,1784301873518,17/07/2026 15:24:33,1784301873518,-7,17/07/2026 08:24:33,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,29,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,383.8999999999942,383.19999999998254,383.8999999999942,383.8999999999942,383.19999999998254,383.8999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_65.wav,,,tin,till,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
245,1784301873519,17/07/2026 15:24:33,1784301873519,-7,17/07/2026 08:24:33,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,29,phonetic categorization,soundplay,x8jhtp,3,continue,,,384.6000000476779,383.19999999998254,384.6000000476779,384.6000000476779,383.19999999998254,384.6000000476779,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_65.wav,,,tin,till,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
246,1784301874518,17/07/2026 15:24:34,1784301874518,-7,17/07/2026 08:24:34,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,29,phonetic categorization,2AFC,6i7z8o,4,response,till,,999.8000000238535,983.4000000000233,999.8000000238535,999.8000000238535,983.4000000000233,999.8000000238535,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,till,dill_65.wav,,,tin,till,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
247,1784301875701,17/07/2026 15:24:35,1784301875701,-7,17/07/2026 08:24:35,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,29,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.4000000238302,1199.8999999999942,1200.4000000238302,1200.4000000238302,1199.8999999999942,1200.4000000238302,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_65.wav,,,tin,till,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-left,t,
248,1784301876202,17/07/2026 15:24:36,1784301876202,-7,17/07/2026 08:24:36,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,30,phonetic categorization,fixation,99n54d,1,response,,,499,499,499,499,499,499,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,A,,,d-left,,
249,1784301876701,17/07/2026 15:24:36,1784301876701,-7,17/07/2026 08:24:36,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,30,phonetic categorization,show option,yef3xk,2,response,,,501.1000000000058,501.1000000000058,501.1000000000058,501.1000000000058,501.1000000000058,501.1000000000058,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,A,,,d-left,,
250,1784301876705,17/07/2026 15:24:36,1784301876705,-7,17/07/2026 08:24:36,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,30,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,4.000000047672074,0,4.000000047672074,4.000000047672074,0,4.000000047672074,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,A,,,d-left,,
251,1784301877155,17/07/2026 15:24:37,1784301877155,-7,17/07/2026 08:24:37,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,30,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,454.29999999998836,450,454.29999999998836,454.29999999998836,450,454.29999999998836,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,A,,,d-left,,
252,1784301877156,17/07/2026 15:24:37,1784301877156,-7,17/07/2026 08:24:37,269901,13,task-pkec,repeat-7r7d#1,57278623,,16371711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1470x956,1470x777,,,0,Phonetic categorization,25,full_List_1,pass,$${overridespreadsheet},full_List_1,30,phonetic categorization,soundplay,x8jhtp,3,continue,,,455.4000000238302,450,455.4000000238302,455.4000000238302,450,455.4000000238302,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,A,,,d-left,,
