Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
253,1784240407541,16/07/2026 22:20:07,1784240407541,-7,16/07/2026 15:20:07,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,30,phonetic categorization,2AFC,6i7z8o,4,response,dip,,2829.200000011915,2818.899999999994,2829.200000011915,2829.200000011915,2818.899999999994,2829.200000011915,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dip,dip_0.wav,,,din,dip,,,,expo-10ms,0,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
254,1784240408732,16/07/2026 22:20:08,1784240408732,-7,16/07/2026 15:20:08,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,30,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.4000000059605,1200.2999999999884,1202.4000000059605,1202.4000000059605,1200.2999999999884,1202.4000000059605,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_0.wav,,,din,dip,,,,expo-10ms,0,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
255,1784240409232,16/07/2026 22:20:09,1784240409232,-7,16/07/2026 15:20:09,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,31,phonetic categorization,fixation,99n54d,1,response,,,500.4000000000233,500.4000000000233,500.4000000000233,500.4000000000233,500.4000000000233,500.4000000000233,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_5.wav,,,dill,din,,,,expo-10ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
256,1784240409733,16/07/2026 22:20:09,1784240409733,-7,16/07/2026 15:20:09,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,31,phonetic categorization,show option,yef3xk,2,response,,,500.69999999998254,500.69999999998254,500.69999999998254,500.69999999998254,500.69999999998254,500.69999999998254,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_5.wav,,,dill,din,,,,expo-10ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
257,1784240409739,16/07/2026 22:20:09,1784240409739,-7,16/07/2026 15:20:09,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,31,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,7.90000001192675,0,7.90000001192675,7.90000001192675,0,7.90000001192675,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_5.wav,,,dill,din,,,,expo-10ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
258,1784240410078,16/07/2026 22:20:10,1784240410078,-7,16/07/2026 15:20:10,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,31,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,347.0000000059663,334.1000000000058,347.0000000059663,347.0000000059663,334.1000000000058,347.0000000059663,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_5.wav,,,dill,din,,,,expo-10ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
259,1784240410079,16/07/2026 22:20:10,1784240410079,-7,16/07/2026 15:20:10,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,31,phonetic categorization,soundplay,x8jhtp,3,continue,,,348.0000000059663,334.1000000000058,348.0000000059663,348.0000000059663,334.1000000000058,348.0000000059663,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_5.wav,,,dill,din,,,,expo-10ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
260,1784240411151,16/07/2026 22:20:11,1784240411151,-7,16/07/2026 15:20:11,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,31,phonetic categorization,2AFC,6i7z8o,4,response,dill,,1085.5999999940395,1084.2999999999884,1085.5999999940395,1085.5999999940395,1084.2999999999884,1085.5999999940395,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dill,dill_5.wav,,,dill,din,,,,expo-10ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
261,1784240412350,16/07/2026 22:20:12,1784240412350,-7,16/07/2026 15:20:12,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,31,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.2000000000116,1201,1201.2000000000116,1201.2000000000116,1201,1201.2000000000116,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_5.wav,,,dill,din,,,,expo-10ms,5,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
262,1784240412852,16/07/2026 22:20:12,1784240412852,-7,16/07/2026 15:20:12,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,32,phonetic categorization,fixation,99n54d,1,response,,,499.4000000000233,499.4000000000233,499.4000000000233,499.4000000000233,499.4000000000233,499.4000000000233,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
263,1784240413351,16/07/2026 22:20:13,1784240413351,-7,16/07/2026 15:20:13,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,32,phonetic categorization,show option,yef3xk,2,response,,,501.3999999999942,501.3999999999942,501.3999999999942,501.3999999999942,501.3999999999942,501.3999999999942,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
264,1784240413357,16/07/2026 22:20:13,1784240413357,-7,16/07/2026 15:20:13,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,32,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,5.899999999994179,0,5.899999999994179,5.899999999994179,0,5.899999999994179,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
265,1784240413763,16/07/2026 22:20:13,1784240413763,-7,16/07/2026 15:20:13,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,32,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,411.8999999999942,399.79999999998836,411.8999999999942,411.8999999999942,399.79999999998836,411.8999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
266,1784240413764,16/07/2026 22:20:13,1784240413764,-7,16/07/2026 15:20:13,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,32,phonetic categorization,soundplay,x8jhtp,3,continue,,,412.80000000595464,399.79999999998836,412.80000000595464,412.80000000595464,399.79999999998836,412.80000000595464,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
267,1784240415442,16/07/2026 22:20:15,1784240415442,-7,16/07/2026 15:20:15,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,32,phonetic categorization,2AFC,6i7z8o,4,response,dip,,1691.1999999940454,1685.3000000000175,1691.1999999940454,1691.1999999940454,1685.3000000000175,1691.1999999940454,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
268,1784240416637,16/07/2026 22:20:16,1784240416637,-7,16/07/2026 15:20:16,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,32,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.399999994028,1200.3999999999942,1201.399999994028,1201.399999994028,1200.3999999999942,1201.399999994028,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
269,1784240417138,16/07/2026 22:20:17,1784240417138,-7,16/07/2026 15:20:17,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,33,phonetic categorization,fixation,99n54d,1,response,,,501,501,501,501,501,501,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_15.wav,,,till,dill,,,,expo-10ms,15,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
270,1784240417638,16/07/2026 22:20:17,1784240417638,-7,16/07/2026 15:20:17,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,33,phonetic categorization,show option,yef3xk,2,response,,,500.5,500.5,500.5,500.5,500.5,500.5,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_15.wav,,,till,dill,,,,expo-10ms,15,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
271,1784240417644,16/07/2026 22:20:17,1784240417644,-7,16/07/2026 15:20:17,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,33,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,6.100000017875573,0,6.100000017875573,6.100000017875573,0,6.100000017875573,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_15.wav,,,till,dill,,,,expo-10ms,15,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
272,1784240417990,16/07/2026 22:20:17,1784240417990,-7,16/07/2026 15:20:17,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,33,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,352.30000000595464,350.19999999998254,352.30000000595464,352.30000000595464,350.19999999998254,352.30000000595464,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_15.wav,,,till,dill,,,,expo-10ms,15,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
273,1784240417991,16/07/2026 22:20:17,1784240417991,-7,16/07/2026 15:20:17,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,33,phonetic categorization,soundplay,x8jhtp,3,continue,,,353.3999999999942,350.19999999998254,353.3999999999942,353.3999999999942,350.19999999998254,353.3999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_15.wav,,,till,dill,,,,expo-10ms,15,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
274,1784240418772,16/07/2026 22:20:18,1784240418772,-7,16/07/2026 15:20:18,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,33,phonetic categorization,2AFC,6i7z8o,4,response,dill,,782.7999999940512,766.8000000000175,782.7999999940512,782.7999999940512,766.8000000000175,782.7999999940512,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dill,dill_15.wav,,,till,dill,,,,expo-10ms,15,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
275,1784240419957,16/07/2026 22:20:19,1784240419957,-7,16/07/2026 15:20:19,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,33,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.8999999999942,1201.6000000000058,1201.8999999999942,1201.8999999999942,1201.6000000000058,1201.8999999999942,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_15.wav,,,till,dill,,,,expo-10ms,15,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
276,1784240420457,16/07/2026 22:20:20,1784240420457,-7,16/07/2026 15:20:20,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,34,phonetic categorization,fixation,99n54d,1,response,,,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_25.wav,,,till,dill,,,,expo-10ms,25,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
277,1784240420957,16/07/2026 22:20:20,1784240420957,-7,16/07/2026 15:20:20,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,34,phonetic categorization,show option,yef3xk,2,response,,,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_25.wav,,,till,dill,,,,expo-10ms,25,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
278,1784240420961,16/07/2026 22:20:20,1784240420961,-7,16/07/2026 15:20:20,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,34,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.7000000178813934,0,3.7000000178813934,3.7000000178813934,0,3.7000000178813934,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_25.wav,,,till,dill,,,,expo-10ms,25,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
279,1784240421315,16/07/2026 22:20:21,1784240421315,-7,16/07/2026 15:20:21,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,34,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,357.90000000596046,350.29999999998836,357.90000000596046,357.90000000596046,350.29999999998836,357.90000000596046,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_25.wav,,,till,dill,,,,expo-10ms,25,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
280,1784240421324,16/07/2026 22:20:21,1784240421324,-7,16/07/2026 15:20:21,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,34,phonetic categorization,soundplay,x8jhtp,3,continue,,,366.9999999999709,350.29999999998836,366.9999999999709,366.9999999999709,350.29999999998836,366.9999999999709,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dill,dill_25.wav,,,till,dill,,,,expo-10ms,25,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
281,1784240422461,16/07/2026 22:20:22,1784240422461,-7,16/07/2026 15:20:22,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,34,phonetic categorization,2AFC,6i7z8o,4,response,dill,,1152.900000017893,1150.9000000000233,1152.900000017893,1152.900000017893,1150.9000000000233,1152.900000017893,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dill,dill_25.wav,,,till,dill,,,,expo-10ms,25,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
282,1784240423660,16/07/2026 22:20:23,1784240423660,-7,16/07/2026 15:20:23,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,34,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.2999999999884,1201,1201.2999999999884,1201.2999999999884,1201,1201.2999999999884,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dill,dill_25.wav,,,till,dill,,,,expo-10ms,25,,2,unlabeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
283,1784240424160,16/07/2026 22:20:24,1784240424160,-7,16/07/2026 15:20:24,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,35,phonetic categorization,fixation,99n54d,1,response,,,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_10.wav,,,din,dill,,,,expo-10ms,10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
284,1784240424661,16/07/2026 22:20:24,1784240424661,-7,16/07/2026 15:20:24,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,35,phonetic categorization,show option,yef3xk,2,response,,,500.5,500.5,500.5,500.5,500.5,500.5,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_10.wav,,,din,dill,,,,expo-10ms,10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
285,1784240424667,16/07/2026 22:20:24,1784240424667,-7,16/07/2026 15:20:24,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,35,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,6.899999999994179,0,6.899999999994179,6.899999999994179,0,6.899999999994179,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_10.wav,,,din,dill,,,,expo-10ms,10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
286,1784240424997,16/07/2026 22:20:24,1784240424997,-7,16/07/2026 15:20:24,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,35,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,336.80000000595464,333.6000000000058,336.80000000595464,336.80000000595464,333.6000000000058,336.80000000595464,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_10.wav,,,din,dill,,,,expo-10ms,10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
287,1784240424998,16/07/2026 22:20:24,1784240424998,-7,16/07/2026 15:20:24,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,35,phonetic categorization,soundplay,x8jhtp,3,continue,,,338.30000000595464,333.6000000000058,338.30000000595464,338.30000000595464,333.6000000000058,338.30000000595464,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_10.wav,,,din,dill,,,,expo-10ms,10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
288,1784240426184,16/07/2026 22:20:26,1784240426184,-7,16/07/2026 15:20:26,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,35,phonetic categorization,2AFC,6i7z8o,4,response,din,,1190.2000000059488,1184.2999999999884,1190.2000000059488,1190.2000000059488,1184.2999999999884,1190.2000000059488,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,din,din_10.wav,,,din,dill,,,,expo-10ms,10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
289,1784240427379,16/07/2026 22:20:27,1784240427379,-7,16/07/2026 15:20:27,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,35,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.2000000178814,1201.1000000000058,1201.2000000178814,1201.2000000178814,1201.1000000000058,1201.2000000178814,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_10.wav,,,din,dill,,,,expo-10ms,10,,2,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
290,1784240427880,16/07/2026 22:20:27,1784240427880,-7,16/07/2026 15:20:27,269901,13,task-pkec,repeat-7r7d#1,57261690,,16368032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,2560x1440,2560x1440,,,0,Phonetic categorization,25,full_List_8,pass,$${overridespreadsheet},full_List_8,36,phonetic categorization,fixation,99n54d,1,response,,,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,2,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
