Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
269,1784257357857,17/07/2026 03:02:37,1784257357857,-7,16/07/2026 20:02:37,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,33,phonetic categorization,fixation,99n54d,1,response,,,499.95999999999185,499.95999999999185,499.95999999999185,499.95999999999185,499.95999999999185,499.95999999999185,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,B,,,d-right,,
270,1784257358357,17/07/2026 03:02:38,1784257358357,-7,16/07/2026 20:02:38,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,33,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,B,,,d-right,,
271,1784257358367,17/07/2026 03:02:38,1784257358367,-7,16/07/2026 20:02:38,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,33,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,10.260000000009313,0,10.260000000009313,10.260000000009313,0,10.260000000009313,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,B,,,d-right,,
272,1784257358815,17/07/2026 03:02:38,1784257358815,-7,16/07/2026 20:02:38,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,33,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,458.2600000000093,449.88000000000466,458.2600000000093,458.2600000000093,449.88000000000466,458.2600000000093,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,B,,,d-right,,
273,1784257358816,17/07/2026 03:02:38,1784257358816,-7,16/07/2026 20:02:38,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,33,phonetic categorization,soundplay,x8jhtp,3,continue,,,458.2600000000093,449.88000000000466,458.2600000000093,458.2600000000093,449.88000000000466,458.2600000000093,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,B,,,d-right,,
274,1784257359254,17/07/2026 03:02:39,1784257359254,-7,16/07/2026 20:02:39,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,33,phonetic categorization,2AFC,6i7z8o,4,response,rare,,447.38000000000466,433.27999999999884,447.38000000000466,447.38000000000466,433.27999999999884,447.38000000000466,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,B,,,d-right,,
275,1784257360441,17/07/2026 03:02:40,1784257360441,-7,16/07/2026 20:02:40,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,33,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.1000000000058,1199.8399999999965,1201.1000000000058,1201.1000000000058,1199.8399999999965,1201.1000000000058,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,rare,rare.wav,,,rare,flare,,,,expo-20ms,,,2,,,,234,,catch,A,B,,,d-right,,
276,1784257360940,17/07/2026 03:02:40,1784257360940,-7,16/07/2026 20:02:40,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,34,phonetic categorization,fixation,99n54d,1,response,,,499.9400000000023,499.9400000000023,499.9400000000023,499.9400000000023,499.9400000000023,499.9400000000023,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
277,1784257361440,17/07/2026 03:02:41,1784257361440,-7,16/07/2026 20:02:41,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,34,phonetic categorization,show option,yef3xk,2,response,,,499.9200000000128,499.9200000000128,499.9200000000128,499.9200000000128,499.9200000000128,499.9200000000128,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
278,1784257361443,17/07/2026 03:02:41,1784257361443,-7,16/07/2026 20:02:41,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,34,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.3999999999941792,0,3.3999999999941792,3.3999999999941792,0,3.3999999999941792,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
279,1784257361867,17/07/2026 03:02:41,1784257361867,-7,16/07/2026 20:02:41,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,34,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,427.3999999999942,416.9199999999837,427.3999999999942,427.3999999999942,416.9199999999837,427.3999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
280,1784257361868,17/07/2026 03:02:41,1784257361868,-7,16/07/2026 20:02:41,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,34,phonetic categorization,soundplay,x8jhtp,3,continue,,,428.3999999999942,416.9199999999837,428.3999999999942,428.3999999999942,416.9199999999837,428.3999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
281,1784257363760,17/07/2026 03:02:43,1784257363760,-7,16/07/2026 20:02:43,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,34,phonetic categorization,2AFC,6i7z8o,4,response,tip,,1902.4800000000105,1899.4400000000023,1902.4800000000105,1902.4800000000105,1899.4400000000023,1902.4800000000105,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
282,1784257364957,17/07/2026 03:02:44,1784257364957,-7,16/07/2026 20:02:44,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,34,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.1199999999953,1200.1199999999953,1200.1199999999953,1200.1199999999953,1200.1199999999953,1200.1199999999953,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
283,1784257365457,17/07/2026 03:02:45,1784257365457,-7,16/07/2026 20:02:45,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,35,phonetic categorization,fixation,99n54d,1,response,,,499.96000000002095,499.96000000002095,499.96000000002095,499.96000000002095,499.96000000002095,499.96000000002095,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
284,1784257365957,17/07/2026 03:02:45,1784257365957,-7,16/07/2026 20:02:45,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,35,phonetic categorization,show option,yef3xk,2,response,,,499.7399999999907,499.7399999999907,499.7399999999907,499.7399999999907,499.7399999999907,499.7399999999907,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
285,1784257365963,17/07/2026 03:02:45,1784257365963,-7,16/07/2026 20:02:45,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,35,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,7.220000000001164,0,7.220000000001164,7.220000000001164,0,7.220000000001164,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
286,1784257366399,17/07/2026 03:02:46,1784257366399,-7,16/07/2026 20:02:46,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,35,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,442.22000000000116,433.54000000000815,442.22000000000116,442.22000000000116,433.54000000000815,442.22000000000116,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
287,1784257366399,17/07/2026 03:02:46,1784257366399,-7,16/07/2026 20:02:46,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,35,phonetic categorization,soundplay,x8jhtp,3,continue,,,442.22000000000116,433.54000000000815,442.22000000000116,442.22000000000116,433.54000000000815,442.22000000000116,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
288,1784257367070,17/07/2026 03:02:47,1784257367070,-7,16/07/2026 20:02:47,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,35,phonetic categorization,2AFC,6i7z8o,4,response,tip,,679.679999999993,666.1999999999825,679.679999999993,679.679999999993,666.1999999999825,679.679999999993,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
289,1784257368256,17/07/2026 03:02:48,1784257368256,-7,16/07/2026 20:02:48,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,35,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.4800000000105,1200.2799999999988,1200.4800000000105,1200.4800000000105,1200.2799999999988,1200.4800000000105,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_45.wav,,,tip,dip,,,,expo-20ms,45,,2,unlabeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
290,1784257368756,17/07/2026 03:02:48,1784257368756,-7,16/07/2026 20:02:48,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,36,phonetic categorization,fixation,99n54d,1,response,,,499.6800000000221,499.6800000000221,499.6800000000221,499.6800000000221,499.6800000000221,499.6800000000221,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_40.wav,,,till,tin,,,,expo-20ms,40,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
291,1784257369256,17/07/2026 03:02:49,1784257369256,-7,16/07/2026 20:02:49,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,36,phonetic categorization,show option,yef3xk,2,response,,,499.9400000000023,499.9400000000023,499.9400000000023,499.9400000000023,499.9400000000023,499.9400000000023,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_40.wav,,,till,tin,,,,expo-20ms,40,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
292,1784257369260,17/07/2026 03:02:49,1784257369260,-7,16/07/2026 20:02:49,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,36,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.5799999999871943,0,3.5799999999871943,3.5799999999871943,0,3.5799999999871943,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_40.wav,,,till,tin,,,,expo-20ms,40,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
293,1784257369623,17/07/2026 03:02:49,1784257369623,-7,16/07/2026 20:02:49,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,36,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,366.6599999999744,366.6599999999744,366.6599999999744,366.6599999999744,366.6599999999744,366.6599999999744,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_40.wav,,,till,tin,,,,expo-20ms,40,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
294,1784257369623,17/07/2026 03:02:49,1784257369623,-7,16/07/2026 20:02:49,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,36,phonetic categorization,soundplay,x8jhtp,3,continue,,,367.5799999999872,366.6599999999744,367.5799999999872,367.5799999999872,366.6599999999744,367.5799999999872,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_40.wav,,,till,tin,,,,expo-20ms,40,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
295,1784257370280,17/07/2026 03:02:50,1784257370280,-7,16/07/2026 20:02:50,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,36,phonetic categorization,2AFC,6i7z8o,4,response,tin,,656.9200000000128,649.820000000007,656.9200000000128,656.9200000000128,649.820000000007,656.9200000000128,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tin,din_40.wav,,,till,tin,,,,expo-20ms,40,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
296,1784257371473,17/07/2026 03:02:51,1784257371473,-7,16/07/2026 20:02:51,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,36,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.1199999999953,1200.1199999999953,1200.1199999999953,1200.1199999999953,1200.1199999999953,1200.1199999999953,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_40.wav,,,till,tin,,,,expo-20ms,40,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
297,1784257371973,17/07/2026 03:02:51,1784257371973,-7,16/07/2026 20:02:51,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,37,phonetic categorization,fixation,99n54d,1,response,,,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,499.9000000000233,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_65.wav,,,till,tin,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
298,1784257372473,17/07/2026 03:02:52,1784257372473,-7,16/07/2026 20:02:52,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,37,phonetic categorization,show option,yef3xk,2,response,,,499.9399999999732,499.9399999999732,499.9399999999732,499.9399999999732,499.9399999999732,499.9399999999732,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_65.wav,,,till,tin,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
299,1784257372476,17/07/2026 03:02:52,1784257372476,-7,16/07/2026 20:02:52,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,37,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,3.14000000001397,0,3.14000000001397,3.14000000001397,0,3.14000000001397,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_65.wav,,,till,tin,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
300,1784257372844,17/07/2026 03:02:52,1784257372844,-7,16/07/2026 20:02:52,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,37,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,371.14000000001397,366.5800000000163,371.14000000001397,371.14000000001397,366.5800000000163,371.14000000001397,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_65.wav,,,till,tin,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
301,1784257372845,17/07/2026 03:02:52,1784257372845,-7,16/07/2026 20:02:52,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,37,phonetic categorization,soundplay,x8jhtp,3,continue,,,373.14000000001397,366.5800000000163,373.14000000001397,373.14000000001397,366.5800000000163,373.14000000001397,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_65.wav,,,till,tin,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
302,1784257373471,17/07/2026 03:02:53,1784257373471,-7,16/07/2026 20:02:53,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,37,phonetic categorization,2AFC,6i7z8o,4,response,tin,,631.5599999999977,616.2999999999884,631.5599999999977,631.5599999999977,616.2999999999884,631.5599999999977,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tin,din_65.wav,,,till,tin,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
303,1784257374656,17/07/2026 03:02:54,1784257374656,-7,16/07/2026 20:02:54,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,37,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1201.2600000000093,1200,1201.2600000000093,1201.2600000000093,1200,1201.2600000000093,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_65.wav,,,till,tin,,,,expo-20ms,65,,2,labeled,,,234,,exposure,A,B,50,16.431676725155,d-right,t,
304,1784257375155,17/07/2026 03:02:55,1784257375155,-7,16/07/2026 20:02:55,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,38,phonetic categorization,fixation,99n54d,1,response,,,499.77999999999884,499.77999999999884,499.77999999999884,499.77999999999884,499.77999999999884,499.77999999999884,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_0.wav,,,tip,dip,,,,expo-20ms,0,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
305,1784257375656,17/07/2026 03:02:55,1784257375656,-7,16/07/2026 20:02:55,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,38,phonetic categorization,show option,yef3xk,2,response,,,499.9800000000105,499.9800000000105,499.9800000000105,499.9800000000105,499.9800000000105,499.9800000000105,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_0.wav,,,tip,dip,,,,expo-20ms,0,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
306,1784257375664,17/07/2026 03:02:55,1784257375664,-7,16/07/2026 20:02:55,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,38,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,9.5,0,9.5,9.5,0,9.5,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_0.wav,,,tip,dip,,,,expo-20ms,0,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
307,1784257376069,17/07/2026 03:02:56,1784257376069,-7,16/07/2026 20:02:56,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,38,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,413.5,399.9800000000105,413.5,413.5,399.9800000000105,413.5,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_0.wav,,,tip,dip,,,,expo-20ms,0,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
308,1784257376070,17/07/2026 03:02:56,1784257376070,-7,16/07/2026 20:02:56,269901,13,task-pkec,repeat-7r7d#1,57263139,,16368478,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1280x720,1280x720,,,0,Phonetic categorization,25,full_List_6,pass,$${overridespreadsheet},full_List_6,38,phonetic categorization,soundplay,x8jhtp,3,continue,,,414.5,399.9800000000105,414.5,414.5,399.9800000000105,414.5,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_0.wav,,,tip,dip,,,,expo-20ms,0,,2,unlabeled,,,234,,exposure,A,B,5,8.94427190999916,d-right,d,
